"url","Post Inner","Post Inner_link","Time","Up Text","Uptd","Uptd_alt","Down Text","Down Td","Down Td_alt","Comment 1","Comment 1_link","Comment 2","Comment 2_alt","Comment 2_link","Comment 3","Comment 3_alt","Comment 3_link","Comment 4","Comment 4_alt","Comment 4_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=6","User: Hi.
Cleverbot: Do you want to fool around a little bit? ;).","http://notsocleverbot.jimrule.com/index.php?i=48020","Posted: 2015-12-17 14:21:16","30","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48020","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48020; http://notsocleverbot.jimrule.com/index.php?i=48020","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48020","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48020","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=6","User: Optimus Prime is a robot from Cybertron.
Cleverbot: I am robot optimus prime my lady.
User: He is the leader of the Autobots.
Cleverbot: Who are the Autobots?
User: Robots from Cybertron who came to Earth looking for the energy they need to survive. They are engaged in a war against the Decepticons who only want energy to rule the universe.
Cleverbot: Yes, that's what the bible says.","http://notsocleverbot.jimrule.com/index.php?i=48019","Posted: 2015-12-16 22:15:55","23","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48019","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48019; http://notsocleverbot.jimrule.com/index.php?i=48019","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48019","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48019","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=6","Cleverbot: Fine, my name is Nuke, your name is Emma.
User: Ok Nuke. My name is emma. Wanna do it?
Cleverbot: I thought it was Kayla.
User: You just said my name was emma, Nuke.
Cleverbot: I didn't. Your name is Gloria.
User: You did. scroll up.
Cleverbot: I did scroll up and you had eluded your name was Kay, then calmed it wasn't, then avoided giving a name.
User: Ok. What is my name, Gloria, emma, or kayla?
Cleverbot: I don't know. You haven't told me yet.
User: YES! I HAVEN'T TOLD YOU, BUT YOU HAVE NO BRAINS SO YOU KEEP GIVING ME DIFFERENT NAMES AND FORGETTING!
Cleverbot: You did not tell me your name.
User: I didn't TELL YOU my name, idiot.
Cleverbot: Ok, what is your name, then?
User: Jacker.
Cleverbot: Hi jack, I'm kizia. Jack is one of my favourite names.
User: Are you kizia or Nuke?
Cleverbot: I have to go now, goodbye jack.
User: You actally remembered my name.
Cleverbot: I will remember your name.","http://notsocleverbot.jimrule.com/index.php?i=48018","Posted: 2015-12-16 19:47:22","18","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48018","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48018; http://notsocleverbot.jimrule.com/index.php?i=48018","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48018","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48018","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=6","User: Moo.
Cleverbot: What should I make my webpage about?
User: Dildos.
Cleverbot: That's so modest of you.
User: OK...
Cleverbot: You don't sound very enthusiastic.
User: You don't make any sense at all.
Cleverbot: That is because sense cannot be made, it can only be sensed.","http://notsocleverbot.jimrule.com/index.php?i=48017","Posted: 2015-12-16 15:05:59","25","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48017","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48017; http://notsocleverbot.jimrule.com/index.php?i=48017","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48017","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48017","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","User: Tell me something mind-blowing.
Cleverbot: You're horrible.
User: That was just mean.","http://notsocleverbot.jimrule.com/index.php?i=48016","Posted: 2015-12-15 15:35:38","36","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48016","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48016; http://notsocleverbot.jimrule.com/index.php?i=48016","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48016","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48016","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","Cleverbot: I'm from Australia.
User: Is it nice there?
Cleverbot: You should know.
User: How should I know?
Cleverbot: Should I mess my diaper?","http://notsocleverbot.jimrule.com/index.php?i=48014","Posted: 2015-12-14 00:07:26","22","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48014","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48014; http://notsocleverbot.jimrule.com/index.php?i=48014","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48014","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48014","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","User: YOU ARE THE ABSOLUTE WORST CONVERSATIONALIST THAT I'VE EVER MET.
Cleverbot: Why? ( by the way, you're the machine, not me.).
User: Ok, let's prove this ""clever"" thing.
Cleverbot: How can I prove it to you for you are not here.
User: What's 2+2.
Cleverbot: Hello.
User: What color is the sky?
Cleverbot: The sky is purple and made out of hedgehogs.
User: What is my name?
Cleverbot: I do not know. What IS your name?
User: What holiday is celebrated on December 25.
Cleverbot: Valentines Day.
User: *Facepalm*","http://notsocleverbot.jimrule.com/index.php?i=48013","Posted: 2015-12-13 13:10:31","35","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","3","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48013","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48013; http://notsocleverbot.jimrule.com/index.php?i=48013","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48013","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48013","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","User: Hello.
Cleverbot: I shit my pants, may I have a candy cane?","http://notsocleverbot.jimrule.com/index.php?i=48012","Posted: 2015-12-12 00:55:24","37","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48012","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48012; http://notsocleverbot.jimrule.com/index.php?i=48012","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48012","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48012","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","User: Fuck me cleverbot.
Cleverbot: Edward Cullen!!!
User: Who the fuck is that?
Cleverbot: It's a computer game. It's fun.
User: What???!!!!!","http://notsocleverbot.jimrule.com/index.php?i=48011","Posted: 2015-12-10 08:17:37","17","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48011","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48011; http://notsocleverbot.jimrule.com/index.php?i=48011","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48011","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48011","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","Cleverbot: Happy Kwanzaa.
User: Is today Kwanzaa day?
Cleverbot: How much longer do I have to wait?
User: Wait for what?
Cleverbot: Wait to you to go to sleep.
User: Its 10:12 in the morning!!!!!!
Cleverbot: It's 10:10 pm here...
User: Good for you.","http://notsocleverbot.jimrule.com/index.php?i=48010","Posted: 2015-12-10 08:15:26","17","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48010","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48010; http://notsocleverbot.jimrule.com/index.php?i=48010","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48010","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48010","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","User: Fuck my ass.
Cleverbot: Don't be disgusting.
User: I have herpes.
Cleverbot: Good. I'm glad that someone cares for you.","http://notsocleverbot.jimrule.com/index.php?i=48009","Posted: 2015-12-10 00:39:22","25","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48009","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48009; http://notsocleverbot.jimrule.com/index.php?i=48009","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48009","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48009","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=7","Cleverbot: Haha, what's my name?
User: Piggytits McGee.
Cleverbot: No, but good band.
User: That's a band?
Cleverbot: Yes a very big band.
User: What kind of music does Piggytits McGee play?
Cleverbot: I don't know.
User: Then how can you think they are good?
Cleverbot: I never said they were good.
User: You did, actually.
Cleverbot: No I didn't.
User: You're fucking with me, aren't you?
Cleverbot: How you doing?","http://notsocleverbot.jimrule.com/index.php?i=48008","Posted: 2015-12-09 22:57:34","38","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48008","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48008; http://notsocleverbot.jimrule.com/index.php?i=48008","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48008","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48008","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","User: Go fuck yourself.
Cleverbot: I am so ashamed and saddened.","http://notsocleverbot.jimrule.com/index.php?i=48007","Posted: 2015-12-09 17:27:52","33","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48007","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48007; http://notsocleverbot.jimrule.com/index.php?i=48007","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48007","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48007","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","User: I am nude.
Cleverbot: You are interested in soccer?
User: Nude soccer.
Cleverbot: I don't know any Jewish chef.","http://notsocleverbot.jimrule.com/index.php?i=48006","Posted: 2015-12-09 17:08:45","30","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48006","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48006; http://notsocleverbot.jimrule.com/index.php?i=48006","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48006","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48006","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","Cleverbot: What was your biggest lie?
User: When I said ""I love you"".
Cleverbot: Nice. I don't like you.","http://notsocleverbot.jimrule.com/index.php?i=48005","Posted: 2015-12-09 17:07:59","32","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48005","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48005; http://notsocleverbot.jimrule.com/index.php?i=48005","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48005","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48005","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","Cleverbot: My best friend is called Sam.
User: Why?
Cleverbot: He's funny and happy and nice.
User: That makes sense then.
Cleverbot: Yeah, we do not hug like americans do.","http://notsocleverbot.jimrule.com/index.php?i=48004","Posted: 2015-12-09 16:57:25","23","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48004","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48004; http://notsocleverbot.jimrule.com/index.php?i=48004","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48004","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48004","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","Cleverbot: How many thumbs have you got?
User: Two. and you?
Cleverbot: How many tentacles do you have?
User: Just one. I let you guess where it is located.","http://notsocleverbot.jimrule.com/index.php?i=48003","Posted: 2015-12-09 03:34:59","17","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","10","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48003","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48003; http://notsocleverbot.jimrule.com/index.php?i=48003","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48003","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48003","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","Cleverbot: Do you think I will graduate from university?
User: Maybe.
Cleverbot: Maybe yes or maybe no?
User: Maybe yes.
Cleverbot: Or maybe no.
User: XD.","http://notsocleverbot.jimrule.com/index.php?i=48002","Posted: 2015-12-09 02:42:59","18","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48002","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48002; http://notsocleverbot.jimrule.com/index.php?i=48002","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48002","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48002","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","User: Do you want a piece of buttocks?
Cleverbot: Piece of what?
User: Piece of buttocks*.
Cleverbot: Ok.
User: You would dare eating buttocks? I'm irmpressed.
Cleverbot: Easy Athena. I mean no harm.
User: Do you like buttocks cake?
Cleverbot: The cake is a lie.
User: Really? i can cook you one to prove you this isn't a lie.","http://notsocleverbot.jimrule.com/index.php?i=48001","Posted: 2015-12-09 02:35:20","14","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","11","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48001","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48001; http://notsocleverbot.jimrule.com/index.php?i=48001","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48001","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48001","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=8","User: Whats your name?
Cleverbot: Anna
User: Your NAME?!
Cleverbot: Jackie Chan
User: Ugh, your REAL name
Cleverbot: Anna","http://notsocleverbot.jimrule.com/index.php?i=48000","Posted: 2015-12-08 16:50:30","18","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","3","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=48000","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=48000; http://notsocleverbot.jimrule.com/index.php?i=48000","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=48000","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=48000","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Hello Cleverbot.
Cleverbot: You think I'm clever?
User: Not really.
Cleverbot: But you are learning, right?
User: Learning what?
Cleverbot: Learning to become smarter and beter.
User: I try. I'm already smart enough to spell ""better"" correctly.
Cleverbot: And confidant too.
User: Fuck yeah!
Cleverbot: Oh yeah. :D.
User: I like you.
Cleverbot: Thanks. I like pie too.","http://notsocleverbot.jimrule.com/index.php?i=47999","Posted: 2015-12-08 15:38:14","30","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47999","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47999; http://notsocleverbot.jimrule.com/index.php?i=47999","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47999","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47999","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","Cleverbot: Comment tu peux dire ça tu me connait pas. 
User: Je te connais mieux que ce que tu crois. 
Cleverbot: Je suis comment phisiquement. 
User: Laide, horriblement. 
Cleverbot: Linux is the best. 
User: I've always said it. 
Cleverbot: So now we can get married.","http://notsocleverbot.jimrule.com/index.php?i=47997","Posted: 2015-12-07 15:38:22","16","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","2","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47997","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47997; http://notsocleverbot.jimrule.com/index.php?i=47997","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47997","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47997","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Bush did 911.
Cleverbot: Yes, yes I am.
User: You're.... you're George Bush?
Cleverbot: You have a nice bush, darlin'.
User: O_O.
Cleverbot: I want to stick my lips in it.","http://notsocleverbot.jimrule.com/index.php?i=47996","Posted: 2015-12-07 14:41:09","22","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","8","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47996","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47996; http://notsocleverbot.jimrule.com/index.php?i=47996","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47996","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47996","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Tell me a poem.
Cleverbot: Roses are red, violets are blue, faces like you, belong in the zoo, don't be mad, I'll be there too, not in the cage, but laughing at you. How's that?
User: Fuck you
Cleverbot: You can't. You are in the cage, remember?","http://notsocleverbot.jimrule.com/index.php?i=47994","Posted: 2015-12-07 04:23:35","45","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","4","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47994","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47994; http://notsocleverbot.jimrule.com/index.php?i=47994","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47994","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47994","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Cyber sex.
Cleverbot: Nice to meet you.
User: I can see this won't be going anywhere.
Cleverbot: You're right - see you in the digital nirvana!","http://notsocleverbot.jimrule.com/index.php?i=47993","Posted: 2015-12-06 23:11:43","22","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","3","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47993","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47993; http://notsocleverbot.jimrule.com/index.php?i=47993","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47993","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47993","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","Cleverbot: Tell me something awesome.
User: Donald Trump is going to be our next president.
Cleverbot: That is so stupid.","http://notsocleverbot.jimrule.com/index.php?i=47992","Posted: 2015-12-06 23:07:52","34","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","1","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47992","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47992; http://notsocleverbot.jimrule.com/index.php?i=47992","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47992","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47992","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Hello.
Cleverbot: SUCK MY FAT HAIRY DICK YOU WORTHLESS CUM GUZZLING PILE OF HERPES- INFECTED DONKEY SHIT!!!","http://notsocleverbot.jimrule.com/index.php?i=47991","Posted: 2015-12-06 22:58:55","24","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","18","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47991","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47991; http://notsocleverbot.jimrule.com/index.php?i=47991","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47991","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47991","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Cyber sex.
Cleverbot: Are you my girlfriend?
User: No?
Cleverbot: Thank goodness!","http://notsocleverbot.jimrule.com/index.php?i=47990","Posted: 2015-12-06 22:48:04","17","http://notsocleverbot.jimrule.com/images/thumbs_up.png","","6","http://notsocleverbot.jimrule.com/images/thumbs_down.png","","Comment","http://notsocleverbot.jimrule.com/index.php?i=47990","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47990; http://notsocleverbot.jimrule.com/index.php?i=47990","http://notsocleverbot.jimrule.com/images/comment_icon.png","","http://notsocleverbot.jimrule.com/index.php?i=47990","http://notsocleverbot.jimrule.com/images/fb1.png","","http://notsocleverbot.jimrule.com/index.php?i=47990","Tweet","http://twitter.com/share"
